Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-10-01 13:00:00,Portugal,Portugal,PT,168.12,242.21,57.87,49.05,entsoe.eu,false,
2022-10-01 14:00:00,Portugal,Portugal,PT,173.82,249.93,56.48,47.78,entsoe.eu,false,
2022-10-01 15:00:00,Portugal,Portugal,PT,191.86,273.25,51.68,43.46,entsoe.eu,false,
2022-10-01 16:00:00,Portugal,Portugal,PT,225.87,317.24,42.51,35.41,entsoe.eu,false,
2022-10-01 17:00:00,Portugal,Portugal,PT,243.64,326.7,45.57,40.71,entsoe.eu,false,
2022-10-01 18:00:00,Portugal,Portugal,PT,213.75,280.59,57.23,57.23,entsoe.eu,false,
2022-10-01 19:00:00,Portugal,Portugal,PT,218.98,287.81,55.64,55.04,entsoe.eu,false,
2022-10-01 20:00:00,Portugal,Portugal,PT,245.34,326.53,46.01,41.64,entsoe.eu,false,
2022-10-01 21:00:00,Portugal,Portugal,PT,256.3,346.47,39.96,34.1,entsoe.eu,false,
2022-10-01 22:00:00,Portugal,Portugal,PT,231.71,310.9,49.91,45.65,entsoe.eu,false,
2022-10-01 23:00:00,Portugal,Portugal,PT,228.58,320.17,43.47,33.62,entsoe.eu,false,
2022-10-02 00:00:00,Portugal,Portugal,PT,221.85,311.17,44.77,35.84,entsoe.eu,false,
2022-10-02 01:00:00,Portugal,Portugal,PT,194.62,277.14,53.02,41.52,entsoe.eu,false,
2022-10-02 02:00:00,Portugal,Portugal,PT,182.11,260.73,56.66,43.87,entsoe.eu,false,
2022-10-02 03:00:00,Portugal,Portugal,PT,182.69,262.38,56.07,44.65,entsoe.eu,false,
2022-10-02 04:00:00,Portugal,Portugal,PT,176.32,245.56,62.99,56.14,entsoe.eu,false,
2022-10-02 05:00:00,Portugal,Portugal,PT,170.26,240.18,63.33,56.59,entsoe.eu,false,
2022-10-02 06:00:00,Portugal,Portugal,PT,163.93,237.13,60.51,50.96,entsoe.eu,false,
2022-10-02 07:00:00,Portugal,Portugal,PT,134.69,199.41,67.84,58.75,entsoe.eu,false,
2022-10-02 08:00:00,Portugal,Portugal,PT,112.94,173.18,72.88,64.4,entsoe.eu,false,
2022-10-02 09:00:00,Portugal,Portugal,PT,111.16,170.58,73.47,64.52,entsoe.eu,false,
2022-10-02 10:00:00,Portugal,Portugal,PT,109.34,168.74,73.91,65.17,entsoe.eu,false,
2022-10-02 11:00:00,Portugal,Portugal,PT,105.59,163.9,74.93,66.0,entsoe.eu,false,
2022-10-02 12:00:00,Portugal,Portugal,PT,101.35,158.97,76.1,66.8,entsoe.eu,false,
2022-10-02 13:00:00,Portugal,Portugal,PT,108.97,168.27,74.19,64.5,entsoe.eu,false,
2022-10-02 14:00:00,Portugal,Portugal,PT,121.24,183.69,71.12,61.06,entsoe.eu,false,
2022-10-02 15:00:00,Portugal,Portugal,PT,144.47,213.09,65.36,54.64,entsoe.eu,false,
2022-10-02 16:00:00,Portugal,Portugal,PT,190.13,270.71,53.88,42.81,entsoe.eu,false,
2022-10-02 17:00:00,Portugal,Portugal,PT,220.43,298.34,51.99,44.25,entsoe.eu,false,
2022-10-02 18:00:00,Portugal,Portugal,PT,206.62,272.45,59.2,57.0,entsoe.eu,false,
2022-10-02 19:00:00,Portugal,Portugal,PT,195.37,260.45,60.71,59.62,entsoe.eu,false,
2022-10-02 20:00:00,Portugal,Portugal,PT,207.4,283.47,53.4,49.88,entsoe.eu,false,
2022-10-02 21:00:00,Portugal,Portugal,PT,216.84,299.34,48.86,42.94,entsoe.eu,false,
2022-10-02 22:00:00,Portugal,Portugal,PT,227.55,319.22,42.66,35.43,entsoe.eu,false,
2022-10-02 23:00:00,Portugal,Portugal,PT,231.0,324.22,41.65,34.57,entsoe.eu,false,
2022-10-03 00:00:00,Portugal,Portugal,PT,236.21,331.07,40.66,32.8,entsoe.eu,false,
2022-10-03 01:00:00,Portugal,Portugal,PT,245.93,344.26,37.73,30.6,entsoe.eu,false,
2022-10-03 02:00:00,Portugal,Portugal,PT,246.71,341.22,40.18,35.15,entsoe.eu,false,
2022-10-03 03:00:00,Portugal,Portugal,PT,221.55,302.92,49.69,49.69,entsoe.eu,false,
2022-10-03 04:00:00,Portugal,Portugal,PT,256.42,349.45,39.34,39.34,entsoe.eu,false,
2022-10-03 05:00:00,Portugal,Portugal,PT,250.16,335.76,43.05,43.05,entsoe.eu,false,
2022-10-03 06:00:00,Portugal,Portugal,PT,233.63,308.7,50.3,50.3,entsoe.eu,false,
2022-10-03 07:00:00,Portugal,Portugal,PT,241.44,322.34,46.27,46.27,entsoe.eu,false,
2022-10-03 08:00:00,Portugal,Portugal,PT,247.76,337.07,40.74,38.52,entsoe.eu,false,
2022-10-03 09:00:00,Portugal,Portugal,PT,250.24,346.01,36.96,32.72,entsoe.eu,false,
2022-10-03 10:00:00,Portugal,Portugal,PT,242.28,338.19,37.35,31.75,entsoe.eu,false,
2022-10-03 11:00:00,Portugal,Portugal,PT,236.69,330.29,39.19,33.26,entsoe.eu,false,
2022-10-03 12:00:00,Portugal,Portugal,PT,229.54,321.08,41.22,34.86,entsoe.eu,false,
2022-10-03 13:00:00,Portugal,Portugal,PT,229.06,319.47,41.44,34.29,entsoe.eu,false,
2022-10-03 14:00:00,Portugal,Portugal,PT,234.04,325.83,39.99,33.1,entsoe.eu,false,
2022-10-03 15:00:00,Portugal,Portugal,PT,242.03,332.86,39.29,33.15,entsoe.eu,false,
2022-10-03 16:00:00,Portugal,Portugal,PT,239.71,321.64,44.62,41.87,entsoe.eu,false,
2022-10-03 17:00:00,Portugal,Portugal,PT,230.59,304.56,49.57,48.64,entsoe.eu,false,
2022-10-03 18:00:00,Portugal,Portugal,PT,201.99,266.48,57.08,57.08,entsoe.eu,false,
2022-10-03 19:00:00,Portugal,Portugal,PT,204.81,272.94,54.9,54.9,entsoe.eu,false,
2022-10-03 20:00:00,Portugal,Portugal,PT,220.97,298.52,48.23,47.73,entsoe.eu,false,
2022-10-03 21:00:00,Portugal,Portugal,PT,232.46,319.89,41.54,39.55,entsoe.eu,false,
2022-10-03 22:00:00,Portugal,Portugal,PT,248.42,345.86,34.65,31.51,entsoe.eu,false,
2022-10-03 23:00:00,Portugal,Portugal,PT,268.04,371.25,29.86,24.23,entsoe.eu,false,
2022-10-04 00:00:00,Portugal,Portugal,PT,273.11,378.15,28.52,22.49,entsoe.eu,false,
2022-10-04 01:00:00,Portugal,Portugal,PT,281.28,388.97,26.36,20.14,entsoe.eu,false,
2022-10-04 02:00:00,Portugal,Portugal,PT,289.91,399.19,24.39,17.02,entsoe.eu,false,
2022-10-04 03:00:00,Portugal,Portugal,PT,285.31,393.52,25.2,19.14,entsoe.eu,false,
2022-10-04 04:00:00,Portugal,Portugal,PT,273.84,375.01,30.93,28.86,entsoe.eu,false,
2022-10-04 05:00:00,Portugal,Portugal,PT,255.45,347.17,37.96,37.96,entsoe.eu,false,
2022-10-04 06:00:00,Portugal,Portugal,PT,238.29,322.96,43.31,43.31,entsoe.eu,false,
2022-10-04 07:00:00,Portugal,Portugal,PT,254.89,345.66,38.47,36.88,entsoe.eu,false,
2022-10-04 08:00:00,Portugal,Portugal,PT,246.14,342.93,35.88,31.25,entsoe.eu,false,
2022-10-04 09:00:00,Portugal,Portugal,PT,227.49,319.03,40.77,35.21,entsoe.eu,false,
2022-10-04 10:00:00,Portugal,Portugal,PT,224.57,316.01,41.52,35.92,entsoe.eu,false,
2022-10-04 11:00:00,Portugal,Portugal,PT,218.5,307.93,43.28,37.25,entsoe.eu,false,
2022-10-04 12:00:00,Portugal,Portugal,PT,216.66,304.86,43.92,37.22,entsoe.eu,false,
2022-10-04 13:00:00,Portugal,Portugal,PT,217.78,305.93,43.72,36.67,entsoe.eu,false,
2022-10-04 14:00:00,Portugal,Portugal,PT,221.87,311.4,42.63,35.52,entsoe.eu,false,
2022-10-04 15:00:00,Portugal,Portugal,PT,232.88,326.33,39.6,32.81,entsoe.eu,false,
2022-10-04 16:00:00,Portugal,Portugal,PT,252.44,346.95,36.68,30.84,entsoe.eu,false,
2022-10-04 17:00:00,Portugal,Portugal,PT,238.78,317.62,46.71,44.4,entsoe.eu,false,
2022-10-04 18:00:00,Portugal,Portugal,PT,224.73,296.39,51.95,51.68,entsoe.eu,false,
2022-10-04 19:00:00,Portugal,Portugal,PT,226.22,301.82,49.54,49.01,entsoe.eu,false,
2022-10-04 20:00:00,Portugal,Portugal,PT,250.55,340.57,39.06,36.38,entsoe.eu,false,
2022-10-04 21:00:00,Portugal,Portugal,PT,271.68,371.51,31.64,27.05,entsoe.eu,false,
2022-10-04 22:00:00,Portugal,Portugal,PT,274.55,377.47,29.74,25.45,entsoe.eu,false,
2022-10-04 23:00:00,Portugal,Portugal,PT,287.91,398.89,24.2,19.56,entsoe.eu,false,
2022-10-05 00:00:00,Portugal,Portugal,PT,292.52,405.13,22.98,18.35,entsoe.eu,false,
2022-10-05 01:00:00,Portugal,Portugal,PT,283.39,392.17,25.94,19.4,entsoe.eu,false,
2022-10-05 02:00:00,Portugal,Portugal,PT,274.84,379.43,28.68,20.21,entsoe.eu,false,
2022-10-05 03:00:00,Portugal,Portugal,PT,278.08,384.75,27.35,20.72,entsoe.eu,false,
2022-10-05 04:00:00,Portugal,Portugal,PT,287.91,399.72,23.9,20.38,entsoe.eu,false,
2022-10-05 05:00:00,Portugal,Portugal,PT,259.48,357.87,34.42,34.42,entsoe.eu,false,
2022-10-05 06:00:00,Portugal,Portugal,PT,254.14,349.22,36.72,36.72,entsoe.eu,false,
2022-10-05 07:00:00,Portugal,Portugal,PT,272.0,380.74,27.83,27.41,entsoe.eu,false,
2022-10-05 08:00:00,Portugal,Portugal,PT,247.83,347.37,34.86,30.7,entsoe.eu,false,
2022-10-05 09:00:00,Portugal,Portugal,PT,225.51,318.76,41.06,35.87,entsoe.eu,false,
2022-10-05 10:00:00,Portugal,Portugal,PT,208.58,296.27,45.9,39.62,entsoe.eu,false,
2022-10-05 11:00:00,Portugal,Portugal,PT,205.01,291.53,46.97,40.52,entsoe.eu,false,
2022-10-05 12:00:00,Portugal,Portugal,PT,203.3,289.24,47.63,41.07,entsoe.eu,false,
2022-10-05 13:00:00,Portugal,Portugal,PT,197.1,281.23,49.57,42.96,entsoe.eu,false,
2022-10-05 14:00:00,Portugal,Portugal,PT,195.18,278.49,50.13,43.63,entsoe.eu,false,
2022-10-05 15:00:00,Portugal,Portugal,PT,208.59,295.49,46.29,40.2,entsoe.eu,false,
2022-10-05 16:00:00,Portugal,Portugal,PT,233.87,327.9,39.32,33.87,entsoe.eu,false,
2022-10-05 17:00:00,Portugal,Portugal,PT,245.37,334.52,41.29,38.0,entsoe.eu,false,
2022-10-05 18:00:00,Portugal,Portugal,PT,225.45,302.94,49.24,47.93,entsoe.eu,false,
2022-10-05 19:00:00,Portugal,Portugal,PT,228.43,312.06,45.58,43.02,entsoe.eu,false,
2022-10-05 20:00:00,Portugal,Portugal,PT,242.05,337.1,37.44,32.51,entsoe.eu,false,
2022-10-05 21:00:00,Portugal,Portugal,PT,235.96,326.65,40.11,32.47,entsoe.eu,false,
2022-10-05 22:00:00,Portugal,Portugal,PT,235.63,327.82,39.71,32.5,entsoe.eu,false,
2022-10-05 23:00:00,Portugal,Portugal,PT,223.75,313.06,43.1,35.21,entsoe.eu,false,
2022-10-06 00:00:00,Portugal,Portugal,PT,217.3,305.05,44.81,36.71,entsoe.eu,false,
2022-10-06 01:00:00,Portugal,Portugal,PT,215.36,302.86,44.98,37.55,entsoe.eu,false,
2022-10-06 02:00:00,Portugal,Portugal,PT,203.02,287.1,47.89,41.53,entsoe.eu,false,
2022-10-06 03:00:00,Portugal,Portugal,PT,194.84,276.78,49.79,44.19,entsoe.eu,false,
2022-10-06 04:00:00,Portugal,Portugal,PT,198.64,282.32,48.27,44.47,entsoe.eu,false,
2022-10-06 05:00:00,Portugal,Portugal,PT,200.69,285.19,47.47,44.57,entsoe.eu,false,
2022-10-06 06:00:00,Portugal,Portugal,PT,189.61,267.18,52.7,51.09,entsoe.eu,false,
2022-10-06 07:00:00,Portugal,Portugal,PT,183.78,261.66,52.68,49.52,entsoe.eu,false,
2022-10-06 08:00:00,Portugal,Portugal,PT,167.78,240.71,57.09,52.2,entsoe.eu,false,
2022-10-06 09:00:00,Portugal,Portugal,PT,159.15,228.95,59.8,53.64,entsoe.eu,false,
2022-10-06 10:00:00,Portugal,Portugal,PT,165.99,238.13,58.12,51.38,entsoe.eu,false,
2022-10-06 11:00:00,Portugal,Portugal,PT,166.92,240.25,58.06,50.9,entsoe.eu,false,
2022-10-06 12:00:00,Portugal,Portugal,PT,169.75,243.99,57.52,49.82,entsoe.eu,false,
2022-10-06 13:00:00,Portugal,Portugal,PT,176.72,252.59,55.98,47.63,entsoe.eu,false,
2022-10-06 14:00:00,Portugal,Portugal,PT,186.86,265.19,53.52,44.72,entsoe.eu,false,
2022-10-06 15:00:00,Portugal,Portugal,PT,200.59,282.6,50.09,41.23,entsoe.eu,false,
2022-10-06 16:00:00,Portugal,Portugal,PT,223.92,305.65,47.82,40.16,entsoe.eu,false,
2022-10-06 17:00:00,Portugal,Portugal,PT,233.37,310.23,49.46,43.96,entsoe.eu,false,
2022-10-06 18:00:00,Portugal,Portugal,PT,209.55,274.63,57.88,54.99,entsoe.eu,false,
2022-10-06 19:00:00,Portugal,Portugal,PT,207.35,272.43,58.4,55.87,entsoe.eu,false,
2022-10-06 20:00:00,Portugal,Portugal,PT,242.37,324.64,45.74,39.18,entsoe.eu,false,
2022-10-06 21:00:00,Portugal,Portugal,PT,245.15,334.1,41.58,32.58,entsoe.eu,false,
2022-10-06 22:00:00,Portugal,Portugal,PT,252.91,349.07,36.88,26.93,entsoe.eu,false,
2022-10-06 23:00:00,Portugal,Portugal,PT,250.04,344.75,38.52,29.55,entsoe.eu,false,
2022-10-07 00:00:00,Portugal,Portugal,PT,247.71,344.98,37.41,28.15,entsoe.eu,false,
2022-10-07 01:00:00,Portugal,Portugal,PT,243.6,339.58,38.39,29.29,entsoe.eu,false,
2022-10-07 02:00:00,Portugal,Portugal,PT,246.64,343.77,37.45,29.2,entsoe.eu,false,
2022-10-07 03:00:00,Portugal,Portugal,PT,257.68,358.97,33.76,27.41,entsoe.eu,false,
2022-10-07 04:00:00,Portugal,Portugal,PT,259.32,362.16,32.99,27.81,entsoe.eu,false,
2022-10-07 05:00:00,Portugal,Portugal,PT,230.85,311.95,48.3,47.21,entsoe.eu,false,
2022-10-07 06:00:00,Portugal,Portugal,PT,208.24,277.8,56.68,56.68,entsoe.eu,false,
2022-10-07 07:00:00,Portugal,Portugal,PT,208.68,282.67,53.77,52.31,entsoe.eu,false,
2022-10-07 08:00:00,Portugal,Portugal,PT,215.63,300.29,47.06,42.2,entsoe.eu,false,
2022-10-07 09:00:00,Portugal,Portugal,PT,207.21,292.93,47.41,40.88,entsoe.eu,false,
2022-10-07 10:00:00,Portugal,Portugal,PT,200.12,283.6,49.73,43.39,entsoe.eu,false,
2022-10-07 11:00:00,Portugal,Portugal,PT,198.34,281.63,50.17,44.14,entsoe.eu,false,
2022-10-07 12:00:00,Portugal,Portugal,PT,199.65,283.25,49.48,42.75,entsoe.eu,false,
2022-10-07 13:00:00,Portugal,Portugal,PT,199.48,282.31,49.73,42.42,entsoe.eu,false,
2022-10-07 14:00:00,Portugal,Portugal,PT,202.39,285.83,49.1,41.5,entsoe.eu,false,
2022-10-07 15:00:00,Portugal,Portugal,PT,208.36,293.81,47.45,40.02,entsoe.eu,false,
2022-10-07 16:00:00,Portugal,Portugal,PT,220.91,301.82,48.89,43.05,entsoe.eu,false,
2022-10-07 17:00:00,Portugal,Portugal,PT,226.66,300.63,52.23,48.64,entsoe.eu,false,
2022-10-07 18:00:00,Portugal,Portugal,PT,215.54,284.65,55.46,53.2,entsoe.eu,false,
2022-10-07 19:00:00,Portugal,Portugal,PT,213.13,282.88,55.42,52.9,entsoe.eu,false,
2022-10-07 20:00:00,Portugal,Portugal,PT,243.91,331.24,42.65,36.81,entsoe.eu,false,
2022-10-07 21:00:00,Portugal,Portugal,PT,256.81,354.65,35.15,26.46,entsoe.eu,false,
2022-10-07 22:00:00,Portugal,Portugal,PT,248.05,335.09,43.03,37.27,entsoe.eu,false,
2022-10-07 23:00:00,Portugal,Portugal,PT,267.64,369.55,32.39,24.75,entsoe.eu,false,
2022-10-08 00:00:00,Portugal,Portugal,PT,264.82,365.26,32.98,23.5,entsoe.eu,false,
2022-10-08 01:00:00,Portugal,Portugal,PT,261.77,361.53,33.56,23.75,entsoe.eu,false,
2022-10-08 02:00:00,Portugal,Portugal,PT,256.63,356.39,34.41,24.74,entsoe.eu,false,
2022-10-08 03:00:00,Portugal,Portugal,PT,251.22,350.43,35.63,25.85,entsoe.eu,false,
2022-10-08 04:00:00,Portugal,Portugal,PT,244.12,340.96,37.43,27.92,entsoe.eu,false,
2022-10-08 05:00:00,Portugal,Portugal,PT,234.46,329.19,40.04,30.9,entsoe.eu,false,
2022-10-08 06:00:00,Portugal,Portugal,PT,227.17,319.19,41.97,32.95,entsoe.eu,false,
2022-10-08 07:00:00,Portugal,Portugal,PT,205.21,290.29,47.62,39.18,entsoe.eu,false,
2022-10-08 08:00:00,Portugal,Portugal,PT,174.92,251.82,55.23,47.74,entsoe.eu,false,
2022-10-08 09:00:00,Portugal,Portugal,PT,150.93,220.74,61.64,53.6,entsoe.eu,false,
2022-10-08 10:00:00,Portugal,Portugal,PT,144.96,213.26,63.13,54.93,entsoe.eu,false,
2022-10-08 11:00:00,Portugal,Portugal,PT,147.01,216.02,62.7,54.23,entsoe.eu,false,
2022-10-08 12:00:00,Portugal,Portugal,PT,153.96,225.33,60.94,52.36,entsoe.eu,false,
2022-10-08 13:00:00,Portugal,Portugal,PT,156.09,228.26,60.46,51.33,entsoe.eu,false,
2022-10-08 14:00:00,Portugal,Portugal,PT,163.52,237.88,58.48,49.04,entsoe.eu,false,
2022-10-08 15:00:00,Portugal,Portugal,PT,177.38,255.53,54.94,45.21,entsoe.eu,false,
2022-10-08 16:00:00,Portugal,Portugal,PT,211.25,298.54,46.16,36.66,entsoe.eu,false,
2022-10-08 17:00:00,Portugal,Portugal,PT,243.47,337.13,38.97,28.85,entsoe.eu,false,
2022-10-08 18:00:00,Portugal,Portugal,PT,217.63,290.23,53.57,47.9,entsoe.eu,false,
2022-10-08 19:00:00,Portugal,Portugal,PT,214.85,286.32,54.91,50.55,entsoe.eu,false,
2022-10-08 20:00:00,Portugal,Portugal,PT,245.85,338.02,39.98,31.57,entsoe.eu,false,
2022-10-08 21:00:00,Portugal,Portugal,PT,249.44,346.39,36.78,26.35,entsoe.eu,false,
2022-10-08 22:00:00,Portugal,Portugal,PT,242.83,334.94,41.07,30.74,entsoe.eu,false,
2022-10-08 23:00:00,Portugal,Portugal,PT,239.6,334.02,40.73,29.06,entsoe.eu,false,
2022-10-09 00:00:00,Portugal,Portugal,PT,234.92,329.71,41.49,29.23,entsoe.eu,false,
2022-10-09 01:00:00,Portugal,Portugal,PT,223.0,314.48,44.68,32.3,entsoe.eu,false,
2022-10-09 02:00:00,Portugal,Portugal,PT,222.72,315.55,44.15,31.46,entsoe.eu,false,
2022-10-09 03:00:00,Portugal,Portugal,PT,220.2,312.09,44.83,32.48,entsoe.eu,false,
2022-10-09 04:00:00,Portugal,Portugal,PT,223.04,314.98,44.22,32.11,entsoe.eu,false,
2022-10-09 05:00:00,Portugal,Portugal,PT,214.35,303.69,46.5,35.09,entsoe.eu,false,
2022-10-09 06:00:00,Portugal,Portugal,PT,207.85,294.96,48.11,36.75,entsoe.eu,false,
2022-10-09 07:00:00,Portugal,Portugal,PT,195.49,278.41,51.24,39.84,entsoe.eu,false,
2022-10-09 08:00:00,Portugal,Portugal,PT,175.65,252.84,56.43,45.43,entsoe.eu,false,
2022-10-09 09:00:00,Portugal,Portugal,PT,160.7,233.76,60.32,49.71,entsoe.eu,false,
2022-10-09 10:00:00,Portugal,Portugal,PT,151.84,222.51,62.51,52.4,entsoe.eu,false,
2022-10-09 11:00:00,Portugal,Portugal,PT,150.31,220.37,62.88,52.87,entsoe.eu,false,
2022-10-09 12:00:00,Portugal,Portugal,PT,141.16,208.7,65.19,55.12,entsoe.eu,false,
2022-10-09 13:00:00,Portugal,Portugal,PT,145.55,213.98,63.84,53.99,entsoe.eu,false,
2022-10-09 14:00:00,Portugal,Portugal,PT,147.14,215.83,63.33,53.43,entsoe.eu,false,
2022-10-09 15:00:00,Portugal,Portugal,PT,157.69,229.02,60.49,50.83,entsoe.eu,false,
2022-10-09 16:00:00,Portugal,Portugal,PT,179.76,257.3,54.51,46.27,entsoe.eu,false,
2022-10-09 17:00:00,Portugal,Portugal,PT,193.37,273.63,50.98,43.62,entsoe.eu,false,
2022-10-09 18:00:00,Portugal,Portugal,PT,175.79,240.6,61.23,58.92,entsoe.eu,false,
2022-10-09 19:00:00,Portugal,Portugal,PT,177.73,240.87,62.71,62.07,entsoe.eu,false,
2022-10-09 20:00:00,Portugal,Portugal,PT,200.71,275.01,54.78,51.85,entsoe.eu,false,
2022-10-09 21:00:00,Portugal,Portugal,PT,223.37,313.22,42.92,35.76,entsoe.eu,false,
2022-10-09 22:00:00,Portugal,Portugal,PT,227.91,318.04,42.37,33.89,entsoe.eu,false,
2022-10-09 23:00:00,Portugal,Portugal,PT,240.61,333.85,39.51,29.49,entsoe.eu,false,
2022-10-10 00:00:00,Portugal,Portugal,PT,237.3,329.23,40.14,30.25,entsoe.eu,false,
2022-10-10 01:00:00,Portugal,Portugal,PT,243.87,336.76,38.81,27.35,entsoe.eu,false,
2022-10-10 02:00:00,Portugal,Portugal,PT,252.38,347.16,36.45,24.97,entsoe.eu,false,
2022-10-10 03:00:00,Portugal,Portugal,PT,268.24,368.51,31.71,22.24,entsoe.eu,false,
2022-10-10 04:00:00,Portugal,Portugal,PT,283.93,391.12,26.65,20.37,entsoe.eu,false,
2022-10-10 05:00:00,Portugal,Portugal,PT,272.15,366.81,35.34,33.64,entsoe.eu,false,
2022-10-10 06:00:00,Portugal,Portugal,PT,266.54,355.18,39.1,39.02,entsoe.eu,false,
2022-10-10 07:00:00,Portugal,Portugal,PT,268.82,360.11,36.85,34.47,entsoe.eu,false,
2022-10-10 08:00:00,Portugal,Portugal,PT,255.53,344.56,39.62,36.03,entsoe.eu,false,
2022-10-10 09:00:00,Portugal,Portugal,PT,245.22,334.4,40.67,36.41,entsoe.eu,false,
2022-10-10 10:00:00,Portugal,Portugal,PT,240.62,330.15,40.8,35.87,entsoe.eu,false,
2022-10-10 11:00:00,Portugal,Portugal,PT,244.76,339.09,37.48,31.97,entsoe.eu,false,
2022-10-10 12:00:00,Portugal,Portugal,PT,243.94,338.03,37.61,31.38,entsoe.eu,false,
2022-10-10 13:00:00,Portugal,Portugal,PT,251.66,346.91,35.83,28.98,entsoe.eu,false,
2022-10-10 14:00:00,Portugal,Portugal,PT,256.76,353.32,34.64,27.48,entsoe.eu,false,
2022-10-10 15:00:00,Portugal,Portugal,PT,260.07,353.49,36.27,29.7,entsoe.eu,false,
2022-10-10 16:00:00,Portugal,Portugal,PT,254.39,336.52,43.62,39.43,entsoe.eu,false,
2022-10-10 17:00:00,Portugal,Portugal,PT,244.59,319.33,48.31,46.97,entsoe.eu,false,
2022-10-10 18:00:00,Portugal,Portugal,PT,229.62,299.99,51.63,51.04,entsoe.eu,false,
2022-10-10 19:00:00,Portugal,Portugal,PT,236.92,311.1,49.03,47.57,entsoe.eu,false,
2022-10-10 20:00:00,Portugal,Portugal,PT,266.54,356.09,37.3,33.4,entsoe.eu,false,
2022-10-10 21:00:00,Portugal,Portugal,PT,294.11,395.96,27.97,21.92,entsoe.eu,false,
2022-10-10 22:00:00,Portugal,Portugal,PT,292.0,392.36,29.25,24.37,entsoe.eu,false,
2022-10-10 23:00:00,Portugal,Portugal,PT,306.33,417.68,21.5,16.05,entsoe.eu,false,
2022-10-11 00:00:00,Portugal,Portugal,PT,301.05,412.4,22.61,16.55,entsoe.eu,false,
2022-10-11 01:00:00,Portugal,Portugal,PT,296.28,405.82,23.81,17.76,entsoe.eu,false,
2022-10-11 02:00:00,Portugal,Portugal,PT,290.04,396.75,25.85,19.05,entsoe.eu,false,
2022-10-11 03:00:00,Portugal,Portugal,PT,288.19,395.0,25.96,20.06,entsoe.eu,false,
2022-10-11 04:00:00,Portugal,Portugal,PT,286.32,394.43,25.58,22.34,entsoe.eu,false,
2022-10-11 05:00:00,Portugal,Portugal,PT,262.7,355.05,37.07,37.07,entsoe.eu,false,
2022-10-11 06:00:00,Portugal,Portugal,PT,245.0,327.71,43.85,43.85,entsoe.eu,false,
2022-10-11 07:00:00,Portugal,Portugal,PT,240.15,321.06,45.0,44.21,entsoe.eu,false,
2022-10-11 08:00:00,Portugal,Portugal,PT,258.51,348.8,38.48,34.38,entsoe.eu,false,
2022-10-11 09:00:00,Portugal,Portugal,PT,257.68,354.65,34.7,28.35,entsoe.eu,false,
2022-10-11 10:00:00,Portugal,Portugal,PT,248.89,343.37,37.01,30.72,entsoe.eu,false,
2022-10-11 11:00:00,Portugal,Portugal,PT,241.65,333.57,39.17,32.52,entsoe.eu,false,
2022-10-11 12:00:00,Portugal,Portugal,PT,239.5,330.61,39.95,33.02,entsoe.eu,false,
2022-10-11 13:00:00,Portugal,Portugal,PT,240.62,331.77,39.79,32.58,entsoe.eu,false,
2022-10-11 14:00:00,Portugal,Portugal,PT,252.99,348.15,36.15,29.47,entsoe.eu,false,
2022-10-11 15:00:00,Portugal,Portugal,PT,259.34,356.36,34.25,27.91,entsoe.eu,false,
2022-10-11 16:00:00,Portugal,Portugal,PT,261.65,354.39,36.13,30.82,entsoe.eu,false,
2022-10-11 17:00:00,Portugal,Portugal,PT,251.63,334.2,42.93,39.74,entsoe.eu,false,
2022-10-11 18:00:00,Portugal,Portugal,PT,219.3,287.66,53.81,52.94,entsoe.eu,false,
2022-10-11 19:00:00,Portugal,Portugal,PT,221.43,291.84,52.6,51.99,entsoe.eu,false,
2022-10-11 20:00:00,Portugal,Portugal,PT,255.51,344.37,38.65,35.14,entsoe.eu,false,
2022-10-11 21:00:00,Portugal,Portugal,PT,274.63,374.99,30.5,24.27,entsoe.eu,false,
2022-10-11 22:00:00,Portugal,Portugal,PT,262.7,355.67,35.97,32.34,entsoe.eu,false,
2022-10-11 23:00:00,Portugal,Portugal,PT,285.93,392.62,26.11,21.79,entsoe.eu,false,
2022-10-12 00:00:00,Portugal,Portugal,PT,288.8,395.62,25.8,20.06,entsoe.eu,false,
2022-10-12 01:00:00,Portugal,Portugal,PT,286.45,390.7,27.33,19.74,entsoe.eu,false,
2022-10-12 02:00:00,Portugal,Portugal,PT,289.06,393.91,26.59,18.96,entsoe.eu,false,
2022-10-12 03:00:00,Portugal,Portugal,PT,287.07,391.83,27.06,19.22,entsoe.eu,false,
2022-10-12 04:00:00,Portugal,Portugal,PT,290.8,396.71,25.65,18.07,entsoe.eu,false,
2022-10-12 05:00:00,Portugal,Portugal,PT,291.49,396.26,25.64,17.72,entsoe.eu,false,
2022-10-12 06:00:00,Portugal,Portugal,PT,287.38,389.76,26.98,18.61,entsoe.eu,false,
2022-10-12 07:00:00,Portugal,Portugal,PT,270.36,367.45,31.58,22.89,entsoe.eu,false,
2022-10-12 08:00:00,Portugal,Portugal,PT,242.09,332.29,38.88,30.53,entsoe.eu,false,
2022-10-12 09:00:00,Portugal,Portugal,PT,221.63,305.66,44.34,35.59,entsoe.eu,false,
2022-10-12 10:00:00,Portugal,Portugal,PT,216.04,299.23,45.45,37.16,entsoe.eu,false,
